Title,Price,Area,Rooms,Address,Owner Type,Owner Name,URL,Class
იყიდება 3 ოთახიანი ბინა ვერაზე,189000 $,83 m²,3.0,გოგებაშვილის ქ. 30,physical,სოფო,https://www.myhome.ge/pr/18821605/iyideba-3-otaxiani-bina-veraze/,VIP_PLUS
იყიდება 2 ოთახიანი ბინა მუხიანში,70000 $,103 m²,2.0,მუხიანის დასახლება - 3 მ/რ 3,physical,მაია,https://www.myhome.ge/pr/20361735/iyideba-2-otaxiani-bina-muxianshi/,VIP_PLUS
იყიდება 5 ოთახიანი ბინა საბურთალოზე,380000 $,185 m²,5.0,მარშალი გელოვანი გამზირი 53ა,physical,დავით,https://www.myhome.ge/pr/19329509/iyideba-5-otaxiani-bina-saburtaloze/,VIP_PLUS
იყიდება 3 ოთახიანი ბინა საბურთალოზე,180000 $,88.7 m²,3.0,ვაჟა ფშაველას გამზირი #71,physical,Mari,https://www.myhome.ge/pr/20656046/iyideba-3-otaxiani-bina-saburtaloze/,VIP_PLUS
იყიდება 3 ოთახიანი ბინა საბურთალოზე,175000 $,75 m²,3.0,მინდელის ქუჩა ,agent,Alina homeday.ge,https://www.myhome.ge/pr/20373172/iyideba-3-otaxiani-bina-saburtaloze/,VIP_PLUS
იყიდება 2 ოთახიანი ბინა ნუცუბიძის ფერდობზე,72000 $,58.2 m²,2.0,ჟღენტი ბესოს ქუჩა 6,agent,LANa,https://www.myhome.ge/pr/20569717/iyideba-2-otaxiani-bina-nutsubidzis-ferdobze/,VIP_PLUS
იყიდება 2 ოთახიანი ბინა ისანში,59500 $,44 m²,2.0,ბერი გაბრიელ სალოსის გამზ. 140,agent,ლიკა,https://www.myhome.ge/pr/19635087/iyideba-2-otaxiani-bina-isanshi/,VIP_PLUS
იყიდება 1 ოთახიანი ბინა დიღომი 1-9-ში,72000 $,33 m²,1.0,ბობ უოლშის ქუჩა ,agent,Lana,https://www.myhome.ge/pr/20569582/iyideba-1-otaxiani-bina-dighomi-1-9-shi/,VIP_PLUS
იყიდება 2 ოთახიანი ბინა ლისზე,96330 $,50.7 m²,2.0,ლეო კვაჭაძის ქუჩა 17,agent,LANA,https://www.myhome.ge/pr/20589082/iyideba-2-otaxiani-bina-lisze/,VIP_PLUS
იყიდება 2 ოთახიანი ბინა საბურთალოზე,134375 $,62.5 m²,2.0,შარტავას ქ. 43,physical,გიორგი,https://www.myhome.ge/pr/20649008/iyideba-2-otaxiani-bina-saburtaloze/,VIP_PLUS
იყიდება 3 ოთახიანი ბინა ვერაზე,189000 $,83 m²,3.0,გოგებაშვილის ქ. 30,physical,სოფო,https://www.myhome.ge/pr/18821605/iyideba-3-otaxiani-bina-veraze/,VIP_PLUS
იყიდება 2 ოთახიანი ბინა საბურთალოზე,134375 $,62.5 m²,2.0,შარტავას ქ. 43,physical,გიორგი,https://www.myhome.ge/pr/20649008/iyideba-2-otaxiani-bina-saburtaloze/,VIP_PLUS
იყიდება 1 ოთახიანი ბინა დიდ დიღომში,20000 $,12 m²,1.0,დემეტრე თავდადებულის ქუჩა ,physical,დარია,https://www.myhome.ge/pr/20643973/iyideba-1-otaxiani-bina-did-dighomshi/,VIP_PLUS
იყიდება 3 ოთახიანი ბინა დიდუბეში,115000 $,73 m²,3.0,მირცხულავას ქუჩა 10,physical,მეპატრონე,https://www.myhome.ge/pr/20656297/iyideba-3-otaxiani-bina-didubeshi/,VIP_PLUS
იყიდება 3 ოთახიანი ბინა საბურთალოზე,150000 $,92 m²,3.0,შარტავას ქ. 43,physical,ეკა,https://www.myhome.ge/pr/18696174/iyideba-3-otaxiani-bina-saburtaloze/,VIP_PLUS
იყიდება 2 ოთახიანი ბინა დიდ დიღომში,54880 $,56 m²,2.0,დიდი დიღომი - III მ/რ ,developer,გაყიდვების მენეჯერი,https://www.myhome.ge/pr/18502546/iyideba-2-otaxiani-bina-did-dighomshi/,VIP_PLUS
იყიდება 2 ოთახიანი ბინა დიდ დიღომში,72000 $,61.5 m²,2.0,ვეფხისტყაოსნის ქ. 22,physical,AB Group,https://www.myhome.ge/pr/20646964/iyideba-2-otaxiani-bina-did-dighomshi/,VIP_PLUS
იყიდება 4 ოთახიანი ბინა საბურთალოზე,250000 $,114 m²,4.0,შარტავას ქ. 30,physical,სოფო,https://www.myhome.ge/pr/20575717/iyideba-4-otaxiani-bina-saburtaloze/,VIP_PLUS
იყიდება 4 ოთახიანი ბინა დიდ დიღომში,191250 $,153 m²,4.0,გიორგი ბრწყინვალეს ქ. 18ა,physical,marso,https://www.myhome.ge/pr/20431594/iyideba-4-otaxiani-bina-did-dighomshi/,VIP_PLUS
იყიდება 3 ოთახიანი ბინა ვარკეთილში,111300 $,74 m²,3.0,ჯავახეთის ქ. ,physical,თბილისი,https://www.myhome.ge/pr/20217274/iyideba-3-otaxiani-bina-varketilshi/,VIP_PLUS
იყიდება 1 ოთახიანი ბინა საბურთალოზე,58000 $,37.5 m²,1.0,ა. პოლიტკოვსკაიას ქუჩა (ჯიქია) 40ა,physical,Lili,https://www.myhome.ge/pr/20647535/iyideba-1-otaxiani-bina-saburtaloze/,VIP_PLUS
იყიდება 3 ოთახიანი ბინა ლისზე,110000 $,84.25 m²,3.0,ა. ვარაზის ქ. 3,physical,ირმა,https://www.myhome.ge/pr/20107000/iyideba-3-otaxiani-bina-lisze/,VIP_PLUS
იყიდება 2 ოთახიანი ბინა დიდ დიღომში,62000 $,47 m²,2.0,ტარიელის ქ. 1,physical,გიორგი,https://www.myhome.ge/pr/20656144/iyideba-2-otaxiani-bina-did-dighomshi/,VIP_PLUS
იყიდება 3 ოთახიანი ბინა ვაზისუბანში,63000 $,66.2 m²,3.0,შანდორ პეტეფის ქუჩა 42,physical,Tako,https://www.myhome.ge/pr/18903690/iyideba-3-otaxiani-bina-vazisubanshi/,VIP_PLUS
იყიდება 4 ოთახიანი ბინა დიდუბეში,167700 $,129 m²,4.0,მირცხულავას ქუჩა ,agent,Georgia,https://www.myhome.ge/pr/20642875/iyideba-4-otaxiani-bina-didubeshi/,VIP_PLUS
იყიდება 3 ოთახიანი ბინა სოლოლაკში,230000 $,100 m²,3.0,ლეონიძის ქუჩა; შესახვევი ,agent,ლილი,https://www.myhome.ge/pr/20636693/iyideba-3-otaxiani-bina-sololakshi/,VIP_PLUS
იყიდება 3 ოთახიანი ბინა ორთაჭალაში,278888 $,218 m²,3.0,კრწანისის ქ ,physical,Gary V.,https://www.myhome.ge/pr/20205448/iyideba-3-otaxiani-bina-ortachalashi/,VIP_PLUS
იყიდება 3 ოთახიანი ბინა ნუცუბიძის ფერდობზე,155000 $,72 m²,3.0,ე. ამაშუკელის ქ. ,agent,გიორგი,https://www.myhome.ge/pr/20589915/iyideba-3-otaxiani-bina-nutsubidzis-ferdobze/,VIP_PLUS
იყიდება 2 ოთახიანი ბინა გლდანში,55000 $,40 m²,2.0,გლდანი - VIII მ/რ 14,physical,დავითი,https://www.myhome.ge/pr/20604999/iyideba-2-otaxiani-bina-gldanshi/,VIP_PLUS
იყიდება 2 ოთახიანი ბინა საბურთალოზე,120000 $,70 m²,2.0,მარშალი გელოვანი გამზირი ,physical,ARTYOM,https://www.myhome.ge/pr/18112735/iyideba-2-otaxiani-bina-saburtaloze/,VIP_PLUS
იყიდება 3 ოთახიანი ბინა სოლოლაკში,300000 $,140 m²,3.0,ქიქოძის ქუჩა 10,agent,გიორგი,https://www.myhome.ge/pr/20651770/iyideba-3-otaxiani-bina-sololakshi/,VIP_PLUS
იყიდება 2 ოთახიანი ბინა დიდ დიღომში,59500 $,36 m²,2.0,რამაზის ქ. 65,physical,თემო,https://www.myhome.ge/pr/20277368/iyideba-2-otaxiani-bina-did-dighomshi/,VIP_PLUS
იყიდება 2 ოთახიანი ბინა საბურთალოზე,160000 $,61.21 m²,2.0,ვაჟა-ფშაველას გამზირი ,physical,გიორგი,https://www.myhome.ge/pr/20256042/iyideba-2-otaxiani-bina-saburtaloze/,VIP_PLUS
იყიდება 2 ოთახიანი ბინა საბურთალოზე,103000 $,60 m²,2.0,ვაჟა-ფშაველას გამზირი ,agent,ტოპ,https://www.myhome.ge/pr/20542324/iyideba-2-otaxiani-bina-saburtaloze/,VIP_PLUS
იყიდება 2 ოთახიანი ბინა საბურთალოზე,90000 $,67 m²,2.0,დოლიძე ვ. ქ. 12,agent,გიორგი,https://www.myhome.ge/pr/20320208/iyideba-2-otaxiani-bina-saburtaloze/,VIP_PLUS
იყიდება 3 ოთახიანი ბინა ვაკეში,374000 $,96 m²,3.0,მოსაშვილი ი. ქ. 26,physical,ნინო,https://www.myhome.ge/pr/18829517/iyideba-3-otaxiani-bina-vakeshi/,VIP_PLUS
იყიდება 2 ოთახიანი ბინა დიდ დიღომში,73000 $,57 m²,2.0,აღმაშენებლის ხეივანი 188,physical,რომა,https://www.myhome.ge/pr/20655084/iyideba-2-otaxiani-bina-did-dighomshi/,VIP_PLUS
იყიდება 2 ოთახიანი ბინა საბურთალოზე,120000 $,132 m²,2.0,ვაჟა-ფშაველას გამზირი 10,agent,ტოპ,https://www.myhome.ge/pr/19508678/iyideba-2-otaxiani-bina-saburtaloze/,VIP_PLUS
იყიდება 3 ოთახიანი ბინა საბურთალოზე,169800 $,150 m²,3.0,ლ. გოთუას ქ. ,agent,Nn,https://www.myhome.ge/pr/20648214/iyideba-3-otaxiani-bina-saburtaloze/,VIP_PLUS
იყიდება 2 ოთახიანი ბინა დიდუბეში,95000 $,47 m²,2.0,მირცხულავას ქუჩა ,physical,საბა,https://www.myhome.ge/pr/20617362/iyideba-2-otaxiani-bina-didubeshi/,VIP_PLUS
იყიდება 2 ოთახიანი ბინა დიდ დიღომში,75400 $,58 m²,2.0,ფარსადანის ქ. ,agent,შალე,https://www.myhome.ge/pr/20606003/iyideba-2-otaxiani-bina-did-dighomshi/,VIP_PLUS
იყიდება 1 ოთახიანი ბინა ვარკეთილში,15000 $,32 m²,1.0,ჯავახეთის ქ. ,physical,მეს,https://www.myhome.ge/pr/20644068/iyideba-1-otaxiani-bina-varketilshi/,VIP_PLUS
იყიდება 2 ოთახიანი ბინა ნაძალადევში,78500 $,56.3 m²,2.0,ჭყონდიდელის ქუჩა ,physical,შალე,https://www.myhome.ge/pr/20563779/iyideba-2-otaxiani-bina-nadzaladevshi/,VIP_PLUS
იყიდება 2 ოთახიანი ბინა საბურთალოზე,117000 $,50 m²,2.0,ი. გაგარინის ქ. ,physical,შალე,https://www.myhome.ge/pr/20397157/iyideba-2-otaxiani-bina-saburtaloze/,VIP_PLUS
იყიდება 2 ოთახიანი ბინა საბურთალოზე,120840 $,76 m²,2.0,მ. ბურძგლას ქ. ,agent,შალე,https://www.myhome.ge/pr/20515598/iyideba-2-otaxiani-bina-saburtaloze/,VIP_PLUS
იყიდება 4 ოთახიანი ბინა ვაშლიჯვარში,103000 $,126 m²,4.0,ვალენტინ თოფურიძის ქუჩა ,agent,შალე,https://www.myhome.ge/pr/20568036/iyideba-4-otaxiani-bina-vashlijvarshi/,VIP_PLUS
იყიდება 3 ოთახიანი ბინა ვაკეში,310000 $,100 m²,3.0,ქუთათელაძე ი. ქ. 1,physical,მიხეილ,https://www.myhome.ge/pr/20644537/iyideba-3-otaxiani-bina-vakeshi/,VIP_PLUS
იყიდება 3 ოთახიანი ბინა გლდანში,85000 $,62 m²,3.0,ხიზაბავრას ქ. ,physical,ლევან,https://www.myhome.ge/pr/20654234/iyideba-3-otaxiani-bina-gldanshi/,VIP_PLUS
იყიდება 2 ოთახიანი ბინა დიდ დიღომში,70000 $,53 m²,2.0,ნესტან-დარეჯანის ქ. 26,physical,სამშენებლო,https://www.myhome.ge/pr/20532111/iyideba-2-otaxiani-bina-did-dighomshi/,VIP_PLUS
იყიდება 3 ოთახიანი ბინა დიდ დიღომში,80500 $,68 m²,3.0,ი. ჰომერის ქ. 2,physical,სამშენებლო,https://www.myhome.ge/pr/19771124/iyideba-3-otaxiani-bina-did-dighomshi/,VIP_PLUS
იყიდება 2 ოთახიანი ბინა ორთაჭალაში,105000 $,57 m²,2.0,ნადიკვარის დას; 2-ქ ,physical,მარიამი,https://www.myhome.ge/pr/20610854/iyideba-2-otaxiani-bina-ortachalashi/,VIP_PLUS
იყიდება 2 ოთახიანი ბინა საბურთალოზე,99800 $,43 m²,2.0,გაზაფხულის ქ. ,physical,მარიამი,https://www.myhome.ge/pr/20654224/iyideba-2-otaxiani-bina-saburtaloze/,VIP_PLUS
იყიდება 2 ოთახიანი ბინა დიდ დიღომში,64000 $,48 m²,2.0,ტარიელის ქ. 1,physical,სამშენებლო,https://www.myhome.ge/pr/19993925/iyideba-2-otaxiani-bina-did-dighomshi/,VIP_PLUS
იყიდება 3 ოთახიანი ბინა დიდ დიღომში,72500 $,65 m²,3.0,არჩილ მეფის ქ. ,physical,სამშენებლო,https://www.myhome.ge/pr/19805922/iyideba-3-otaxiani-bina-did-dighomshi/,VIP_PLUS
იყიდება 1 ოთახიანი ბინა დიდ დიღომში,45500 $,30 m²,1.0,ტარიელის ქ. 2,physical,ს,https://www.myhome.ge/pr/20003141/iyideba-1-otaxiani-bina-did-dighomshi/,VIP_PLUS
